"companyName","profileUrl","location","logoUrl","companyType","revenue","establishedYear","description","isVerified","api_status","api_confidence","api_company_linkedin","api_website","api_num_employees","api_industry","api_has_div8_estimators","api_icp_match","api_notes","api_company_name","api_description","api_leads_raw_json","api_lead_count","is_qualified","qualification_reason","api_error"
"CDF Distributors","https://www.thomasnet.com/company/cdf-distributors-30989730/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=31","Gallatin, TN 37066","","Distributor*","","2015.0","Distributor of hollow metal, wood, storefront, steel and fire rated doors. Wood doors are available in  autumn oak, mahogany, and cherry. Door hardware and frames are also available.","No","Failed","","","","","","","","","","","","","","","Server error '502 Bad Gateway' for url 'https://api.sixtyfour.ai/enrich-company'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/502"
"Beamer Laser Marking Systems","https://www.thomasnet.com/company/beamer-laser-marking-systems-30679433/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=31","Flushing, MI 48433","","Manufacturer*","","","Manufacturer of laser marking systems. Products include software, fiber secured lasers, bench, full and XL enclosures.","No","Success","9.5","https://www.linkedin.com/company/beamer-laser-systems/","https://beamerlasermarking.com","20-50","Industrial laser marking system manufacturing","No","No. Beamer Laser Marking Systems specializes in laser marking technology, distinctly different from door suppliers such as Overly Door Co., Acudor Products, Inc., or voestalpine Roll Forming Corporation due to their focus on laser marking solutions rather than door manufacturing or supply.","Beamer Laser Marking Systems is not relevant to door manufacturing or supply sectors. The company focuses on manufacturing industrial infrared fiber laser marking systems, serving industries like defense, aerospace, medical, automotive, and firearms. No Division 8 estimators found or related roles. The company recently acquired DPSS Lasers Inc. and was acquired by Fonon Quantum Technologies, Inc. (FQTI). Headquartered in Winter Park, Florida with approximately 20-50 employees. Key leadership identified but no direct emails found yet.","Beamer Laser Marking Systems","Manufacturer of industrial infrared fiber laser marking systems. Offers standard, engineered, and inline 1064nm IR laser marking solutions, as well as software and enclosures (bench, full, XL). Serves industries like defense, aerospace, medical, automotive, firearms, tool & die, and equipment manufacturing.","[{""name"": ""Christopher DiCenso"", ""email"": """", ""company"": ""Beamer Laser Marking Systems"", ""title"": ""CEO"", ""phone"": """", ""score"": ""8"", ""linkedin"": """"}, {""name"": ""Nicholas Kaczmarski"", ""email"": """", ""company"": ""Beamer Laser Marking Systems"", ""title"": ""Business Director"", ""phone"": """", ""score"": ""7"", ""linkedin"": ""https://www.linkedin.com/in/nicholaskaczmarski""}, {""name"": ""Matthew Kaczmarski"", ""email"": """", ""company"": ""Beamer Laser Marking Systems"", ""title"": ""Senior Manager of Business Development"", ""phone"": """", ""score"": ""7"", ""linkedin"": ""https://www.linkedin.com/in/matthew-kaczmarski-aba7936b""}, {""name"": ""Zachary Berendsen"", ""email"": """", ""company"": ""Beamer Laser Marking Systems"", ""title"": ""Technical Sales Engineer"", ""phone"": """", ""score"": ""6"", ""linkedin"": ""https://www.linkedin.com/in/zachary-berendsen-299b7b178""}, {""name"": ""Terry Bishop"", ""email"": """", ""company"": ""Beamer Laser Marking Systems"", ""title"": ""Mechanical Engineer"", ""phone"": """", ""score"": ""5"", ""linkedin"": """"}, {""name"": ""Daniel Jackson"", ""email"": """", ""company"": ""Beamer Laser Marking Systems"", ""title"": ""Laser Technician"", ""phone"": """", ""score"": ""5"", ""linkedin"": """"}, {""name"": ""Kellyn McCourtney"", ""email"": """", ""company"": ""Beamer Laser Marking Systems"", ""title"": ""Technical Sales Manager"", ""phone"": """", ""score"": ""6"", ""linkedin"": """"}]","7.0","False","Good confidence score; Does not match ICP; No decision makers found",""
"Specialty Products & Insulation Co.","https://www.thomasnet.com/company/specialty-products-insulation-co-941058/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=31","","/_sda/_next/image?url=https%3A%2F%2Freports.thomasnet.com%2Ftnetdash%2Flogos%2FSPECIALTYPRODUCTSINSULATION.jpg&w=256&q=75","Manufacturer* , Custom Manufacturer, Distributor","$250 Mil. and over Revenue","","Manufacturer and distributor of mechanical and building insulation products used for thermal, acoustic, and fire protection applications. Commercial, industrial, and residential insulation products are available, as well as refractory and marine insulation. Specialty products and services can be provided. Capable of fabricating custom insulation pieces.","No","Success","9.5","https://www.linkedin.com/company/specialty-products-insulation","https://www.spi-co.com","593 (approximate from LinkedIn data, 750 per ZoomInfo)","Insulation manufacturing and distribution","No","No; the company focuses on insulation products and services, not door manufacturing or supply as seen in companies like Overly Door Co., Acudor Products, Inc., or voestalpine Roll Forming Corporation.","Specialty Products & Insulation Co. is a substantial manufacturer and distributor specializing in mechanical and building insulation products for thermal, acoustic, and fire protection applications. They operate over 90 branches across North America with approximately 750 employees. There is no evidence they employ Division 8 estimators related to doors, and their product focus does not match door manufacturers or suppliers, confirming no ICP match in door sector.","Specialty Products & Insulation Co.","Manufacturer and distributor of mechanical and building insulation products used for thermal, acoustic, and fire protection applications. Commercial, industrial, and residential insulation products are available, as well as refractory and marine insulation. Specialty products and services can be provided. Capable of fabricating custom insulation pieces.","[{""name"": ""Jon Perry"", ""email"": """", ""company"": ""Specialty Products & Insulation Co."", ""title"": ""Executive Chairman and Board Member (Former CEO)"", ""phone"": """", ""score"": ""8"", ""linkedin"": ""https://www.linkedin.com/in/jonperry128""}, {""name"": ""Robert Smith"", ""email"": """", ""company"": ""Specialty Products & Insulation Co."", ""title"": ""Project Team Estimator (Insulation Projects)"", ""phone"": """", ""score"": ""7"", ""linkedin"": ""https://www.linkedin.com/in/robert-smith-6594a849""}, {""name"": ""Nina Stasinopoulos"", ""email"": """", ""company"": ""Specialty Products & Insulation Co."", ""title"": ""Senior Leader"", ""phone"": """", ""score"": ""6"", ""linkedin"": """"}, {""name"": ""Mark Wightman"", ""email"": """", ""company"": ""Specialty Products & Insulation Co."", ""title"": ""Project Manager"", ""phone"": """", ""score"": ""6"", ""linkedin"": """"}, {""name"": ""Brian Blair"", ""email"": """", ""company"": ""Specialty Products & Insulation Co."", ""title"": ""Account Manager"", ""phone"": """", ""score"": ""6"", ""linkedin"": """"}, {""name"": ""Candice Mooney"", ""email"": """", ""company"": ""Specialty Products & Insulation Co."", ""title"": ""Shared Services Manager"", ""phone"": """", ""score"": ""6"", ""linkedin"": """"}, {""name"": ""Kari Saylor"", ""email"": """", ""company"": ""Specialty Products & Insulation Co."", ""title"": ""Chairman of the Board"", ""phone"": """", ""score"": ""8"", ""linkedin"": """"}, {""name"": ""Rance Johnson"", ""email"": """", ""company"": ""Specialty Products & Insulation Co."", ""title"": ""Vice President IT"", ""phone"": """", ""score"": ""7"", ""linkedin"": """"}, {""name"": ""Chance Mercure"", ""email"": """", ""company"": ""Specialty Products & Insulation Co."", ""title"": ""Vice President International Sales & Operations"", ""phone"": """", ""score"": ""7"", ""linkedin"": """"}, {""name"": ""Mark Rich"", ""email"": """", ""company"": ""Specialty Products & Insulation Co."", ""title"": ""Regional Vice President"", ""phone"": """", ""score"": ""7"", ""linkedin"": """"}]","10.0","False","Good confidence score; Does not match ICP; No decision makers found",""
"All Your Hardware","https://www.thomasnet.com/company/all-your-hardware-30980758/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=31","Alys Beach, FL 32413","","Custom Manufacturer*","","","Custom Manufacturer Of Shower doors. Double sliding, frameless, swing, and hinged doors are offered. Tempered glass, enclosures, and LED mirrors are available. Suitable for commercial applications.","No","Success","9.0","https://www.linkedin.com/company/allyourhardware-com","https://allyourhardware.com","6","Building Materials, Manufacturing (Custom shower door and tempered glass manufacturing)","No","Yes - The company is similar to other door suppliers like Overly Door Co., Acudor Products, Inc., and voestalpine Roll Forming Corporation due to a shared focus on custom shower door manufacturing and glass product supply in the building materials industry.","All Your Hardware is a specialist custom manufacturer of shower doors including frameless, double sliding, swing, and hinged doors, as well as tempered glass and LED mirrors. The company operates a small-sized team, with innovative manufacturing processes sourcing from Asian factories and unique packaging solutions. Leadership is focused with CEO Gary Jay as the main contact. No Div 8 estimators found on staff, indicating focus on manufacturing over estimating roles. The company aligns well with industry peers specializing in similar product categories and markets.","All Your Hardware","Custom Manufacturer Of Shower doors. Double sliding, frameless, swing, and hinged doors are offered. Tempered glass, enclosures, and LED mirrors are available. Suitable for commercial applications.","[{""name"": ""Gary Jay"", ""email"": ""Gary@allyourhardware.com"", ""company"": ""All Your Hardware"", ""title"": ""President/CEO"", ""phone"": ""(702) 303-2179"", ""score"": ""9"", ""linkedin"": ""https://www.linkedin.com/in/gary-jay-9b59143""}]","1.0","False","Good confidence score; Matches ICP; No decision makers found",""
"Decorative Iron Works","https://www.thomasnet.com/company/decorative-iron-works-713047/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=31","Paterson, NJ 07522","","Custom Manufacturer*","","","Custom manufacturer of fabricated products for residential, commercial and industrial applications. Products include railings, exterior and spiral stairs, fences, window guards, beams, columns, side walk and driveway gates, doors, trellises and balconies. Materials include wrought iron, bass, bronze, aluminum, mild and stainless steel.","No","Success","6.5","","https://www.decorativeironworks.com","","Custom Metal Fabrication, Ornamental Iron Works","No","No, Decorative Iron Works primarily focuses on custom metal fabrications including doors, railings, fences, stairs, and balconies, but it is broader in scope and not closely matched to specialized door suppliers like Overly Door Co., Acudor Products, or voestalpine Roll Forming Corporation.","Decorative Iron Works is a New Jersey-based custom metal fabricator specializing in wrought iron and metal fabricated products for residential, commercial, and industrial applications. They have no verified LinkedIn profile and no clear evidence of Division 8 estimators on staff. The company differs from specialized door suppliers, having a broader product range that includes but is not focused on doors. Key decision-makers at a similarly named company, Clem's Ornamental Iron Works, have been identified, but no confirmed association with Decorative Iron Works was found. Contact information includes phone 973-595-8517 and email info@decorativeironworks.com; company operates facilities in Paterson, Little Ferry, and Rockaway, NJ.","Decorative Iron Works","Custom manufacturer of fabricated products for residential, commercial and industrial applications. Products include railings, exterior and spiral stairs, fences, window guards, beams, columns, side walk and driveway gates, doors, trellises and balconies. Materials include wrought iron, bass, bronze, aluminum, mild and stainless steel.","[{""name"": ""Clem Carfaro III"", ""email"": """", ""company"": ""Clem's Ornamental Iron Works"", ""title"": ""President"", ""phone"": """", ""score"": ""5"", ""linkedin"": ""https://www.linkedin.com/in/clem-carfaro-iii-540b6211""}, {""name"": ""Sara Mallia"", ""email"": """", ""company"": ""Clem's Ornamental Iron Works"", ""title"": ""Vice President of Operations"", ""phone"": """", ""score"": ""4"", ""linkedin"": ""https://www.linkedin.com/in/sara-mallia-0499032a""}, {""name"": ""James Riley"", ""email"": """", ""company"": ""Clem's Ornamental Iron Works"", ""title"": ""Project Manager"", ""phone"": """", ""score"": ""3"", ""linkedin"": ""https://www.linkedin.com/in/james-riley-584a84202""}]","3.0","False","Does not match ICP; No decision makers found",""
"Red River Glazing, Inc.","https://www.thomasnet.com/company/red-river-glazing-inc-30981241/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=31","Fargo, ND 58102","","Custom Manufacturer*","","1999.0","Custom manufacturer of glass products include storefronts, doors, enclosures, and curtain walls. Beveled, frame and frameless mirrors are provided. Installation is offered as a secondary service. Meets ANSI standards.","No","Failed","","","","","","","","","","","","","","","Server error '500 Internal Server Error' for url 'https://api.sixtyfour.ai/enrich-company'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/500"
"Kut & Dried Millwork","https://www.thomasnet.com/company/kut-dried-millwork-10084725/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=31","Neillsville, WI 54456","","Custom Manufacturer* , Manufacturer","","1990.0","Custom Wood Products From Logs, Wooden Stairs, Doors, Millwork","No","Success","8.5","","","Under 50 employees","Custom Wood Products, Millwork, Doors, Stairs","No","No; Kut & Dried Millwork operates on a smaller, local scale compared to large door suppliers like Overly Door Co., Acudor Products, or voestalpine Roll Forming Corporation. It functions as a family-owned business focusing on custom wood products rather than mass-produced door manufacturing.","Kut & Dried Millwork is a family-owned custom millwork company located in Neillsville, Wisconsin, specializing in kiln-dried wood products including doors, stairs, trim, v-panel flooring, and crown molding. The company has a limited online presence, with only a Facebook page and no official website or LinkedIn company profile found. Estimated employee count is under 50, indicating a small, artisan operation primarily serving local markets. There is no confirmed presence of Division 8 estimators or key leadership contacts publicly available. The company's scale and digital footprint distinguish it from larger door manufacturers.","Kut & Dried Millwork","Custom Wood Products From Logs, Wooden Stairs, Doors, Millwork","[]","0.0","False","Good confidence score; Does not match ICP; No decision makers found",""
"Admiral Integration, Inc.","https://www.thomasnet.com/company/admiral-integration-inc-30742925/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=31","Cherry Hill, NJ 08002","","Turnkey Systems Integrator* , Service Company","$1 - 4.9 Mil Revenue","1996.0","Electronic medical records systems and telephone installation and integration services. Installation services for IP security cameras and security systems, fire and security alarms, audio/video conferencing, HDTV, plasma board and conference rooms are available. Capabilities include cabling, wiring, network maintenance, monitoring, data back-up, offsite storage, internet backup, disaster recovery, patch management and network evaluation.","No","Success","9.5","https://www.linkedin.com/company/admiral-integration-inc","https://www.admint.com","11-50","IT Services and IT Consulting","No","No, Admiral Integration, Inc. is an IT services and systems integration company focused on electronic medical records systems, cybersecurity, and network infrastructure. It does not manufacture or supply doors, hence it is not similar to door suppliers like Overly Door Co. or Acudor Products, Inc.","Admiral Integration, Inc. specializes in IT services including electronic medical records systems, telephone installation, IP security cameras, and network maintenance. The company has no involvement in door manufacturing or supply. No Divisional 8 estimators were found on staff. The company's industry focus and operations are unrelated to door manufacturing or supply businesses.","Admiral Integration, Inc.","Electronic medical records systems and telephone installation and integration services. Installation services for IP security cameras and security systems, fire and security alarms, audio/video conferencing, HDTV, plasma board and conference rooms are available. Capabilities include cabling, wiring, network maintenance, monitoring, data back-up, offsite storage, internet backup, disaster recovery, patch management and network evaluation.","[{""name"": ""Katiusca McEntee"", ""email"": """", ""company"": ""Admiral Integration, Inc."", ""title"": ""President"", ""phone"": """", ""score"": ""7"", ""linkedin"": ""https://www.linkedin.com/in/katiusca-mcentee-124bbb148""}, {""name"": ""Sue Juter"", ""email"": """", ""company"": ""Admiral Integration, Inc."", ""title"": ""Vice President"", ""phone"": """", ""score"": ""8"", ""linkedin"": ""https://www.linkedin.com/in/sue-juter-60a47b4""}, {""name"": ""Mandy Barrecchia"", ""email"": """", ""company"": ""Admiral Integration, Inc."", ""title"": ""President (per website, unverified)"", ""phone"": """", ""score"": ""5"", ""linkedin"": """"}, {""name"": ""Geraldine Pellitteri"", ""email"": """", ""company"": ""Admiral Integration, Inc."", ""title"": ""Chief Operating Officer (Secretary)"", ""phone"": """", ""score"": ""4"", ""linkedin"": """"}]","4.0","False","Good confidence score; Matches ICP; No decision makers found",""
"AP Americas Inc.","https://www.thomasnet.com/company/ap-americas-inc-30753916/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=31","Flower Mound, TX 75028","","Turnkey Systems Integrator* , Service Company","$1 - 4.9 Mil Revenue","2012.0","Design, build and installation of EMC systems. Products include honey combs, doors, gates, windows, absorbers, positioning systems, CCTV systems, receptacles, winch systems, power filters, media converters, smoke detection and communication systems. Markets served include automotive, telecommunication, electronics and multimedia industries.","No","Success","8.5","https://www.linkedin.com/company/ap-americas-inc","https://www.apamericas.com/","11-50 (LinkedIn estimated 24)","Electromagnetic Compatibility (EMC) Systems, Shielding Technology, Appliances, Electrical and Electronics Manufacturing","No","No; AP Americas Inc. specializes in high-tech EMC shielding doors and gates tailored for electromagnetic compatibility applications, which is significantly different from traditional door suppliers like Overly Door Co. or Acudor Products that focus on conventional door manufacturing and supply. Their product focus on EMC shielding makes them distinct and not directly comparable to standard door suppliers.","AP Americas Inc. is a specialized supplier of electromagnetic shielding systems including doors, gates, absorbers, and anechoic chambers serving automotive, telecommunications, electronics, and multimedia industries. They are not a conventional door manufacturer or supplier. Their niche focus on EMC shielding distinguishes them from typical door manufacturers, making their relevance to door manufacturing limited to technically specialized EMC applications.","AP Americas Inc.","Design, build and installation of EMC systems. Products include honey combs, doors, gates, windows, absorbers, positioning systems, CCTV systems, receptacles, winch systems, power filters, media converters, smoke detection and communication systems. Markets served include automotive, telecommunication, electronics and multimedia industries.","[{""name"": ""Ben Turner"", ""email"": """", ""company"": ""AP Americas Inc."", ""title"": ""President & CEO"", ""phone"": """", ""score"": ""8"", ""linkedin"": ""https://www.linkedin.com/in/ben-turner-97335882/""}, {""name"": ""Peggy Girard"", ""email"": """", ""company"": ""AP Americas Inc."", ""title"": ""National Sales Manager"", ""phone"": """", ""score"": ""7"", ""linkedin"": ""https://www.linkedin.com/in/peggy-girard-6252a8190/""}, {""name"": ""Chris Carpenter"", ""email"": """", ""company"": ""AP Americas Inc."", ""title"": ""Manager Sales & Marketing"", ""phone"": """", ""score"": ""6"", ""linkedin"": """"}, {""name"": ""Diego Kleinubing"", ""email"": """", ""company"": ""AP Americas Inc."", ""title"": ""Senior Finance Manager"", ""phone"": """", ""score"": ""5"", ""linkedin"": """"}]","4.0","False","Good confidence score; Does not match ICP; No decision makers found",""
"JELD-WEN","https://www.thomasnet.com/company/jeld-wen-30809911/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=31","","/_sda/_next/image?url=https%3A%2F%2Freports.thomasnet.com%2Ftnetdash%2Flogos%2Fjeld-wenholdinginc.png&w=256&q=75","Manufacturer*","$250 Mil. and over Revenue","","Manufacturer of windows and interior, exterior and patio doors. Types of windows include double and single hung, awnings, fixed, sliding, casement, bay, bow, garden, tilt and turn windows. Types of doors include glass panel, Dutch, bi-fold, louver, sliding, swinging and folding doors.","No","Success","9.5","https://www.linkedin.com/company/jeld-wen","https://www.jeld-wen.com","Approximately 18,000 globally","Wholesale Building Materials, Manufacturing - Doors and Windows","No confirmed DIV 8 estimators identified; further search or monitoring required","Yes, JELD-WEN is highly similar to other door suppliers like Overly Door Co., Acudor Products, Inc., and voestalpine Roll Forming Corporation because it manufactures and supplies a broad range of windows and doors matching the ICP criteria for door manufacturing and supply companies.","JELD-WEN is a leading global manufacturer and distributor specializing in a comprehensive range of interior and exterior doors and windows. It operates worldwide with approx. 18,000 employees and 16 countries presence. The company’s product portfolio and industry positioning closely align it with other recognized door suppliers, confirming its relevance and suitability within the door manufacturing and supply sector. No direct evidence currently exists of dedicated Division 8 Estimator roles, requiring further investigation. Leadership includes CEO Bill Christensen and several EVP roles, with active LinkedIn presence, useful for further business development.","JELD-WEN","Manufacturer of windows and interior, exterior and patio doors. Types of windows include double and single hung, awnings, fixed, sliding, casement, bay, bow, garden, tilt and turn windows. Types of doors include glass panel, Dutch, bi-fold, louver, sliding, swinging and folding doors.","[{""name"": ""William (Bill) J. Christensen"", ""email"": """", ""company"": ""JELD-WEN"", ""title"": ""CEO"", ""phone"": """", ""score"": ""9"", ""linkedin"": """"}, {""name"": ""Gustavo Vianna"", ""email"": """", ""company"": ""JELD-WEN"", ""title"": ""EVP & President Europe"", ""phone"": """", ""score"": ""9"", ""linkedin"": ""https://lu.linkedin.com/in/gustavo-vianna-744360""}, {""name"": ""Shannon Messing"", ""email"": """", ""company"": ""JELD-WEN"", ""title"": ""Sr. Director, Program Management"", ""phone"": """", ""score"": ""7"", ""linkedin"": ""https://www.linkedin.com/in/shannonmessing""}, {""name"": ""Brian Lajoie"", ""email"": """", ""company"": ""JELD-WEN"", ""title"": ""Territory Sales Manager"", ""phone"": """", ""score"": ""6"", ""linkedin"": """"}, {""name"": ""Michael J. Boutin"", ""email"": """", ""company"": ""JELD-WEN"", ""title"": ""Regional Sales Representative - Home Center Group"", ""phone"": """", ""score"": ""5"", ""linkedin"": """"}, {""name"": ""Samantha L. Stoddard"", ""email"": """", ""company"": ""JELD-WEN"", ""title"": ""EVP and CFO"", ""phone"": """", ""score"": ""8"", ""linkedin"": """"}]","6.0","False","Good confidence score; Matches ICP; No decision makers found",""
"Searls Windows","https://www.thomasnet.com/company/searls-windows-30164843/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=31","Plainfield, IL 60544","","Distributor* , Custom Manufacturer","$5 - 9.9 Mil Revenue","1967.0","Distributor Of Window & Door Products.","No","Success","9.5","https://www.linkedin.com/company/searls-windows-doors","https://www.searlswindows.com","19-50 employees","Building Materials Distribution and Construction Supplies","No confirmed Div 8 estimators found; estimation is likely handled by project and operations managers.","Yes, this company matches the ICP as it is a regional distributor and retailer focusing on custom installation and product replacement, similar to other door suppliers like Overly Door Co., Acudor Products, Inc., and voestalpine Roll Forming Corporation.","Searls Windows & Doors is a family-owned distributor specializing in windows and door products with a focus on retail and distribution rather than manufacturing. They operate physical showrooms in Chicago and Plainfield, IL, and work with well-known door and window brands. No direct evidence of dedicated Division 8 estimators has been found; these duties appear to be handled by project and operations management staff.","Searls Windows","Distributor Of Window & Door Products.","[{""name"": ""Richard Searls"", ""email"": """", ""company"": ""Searls Windows & Doors"", ""title"": ""President"", ""phone"": """", ""score"": ""9"", ""linkedin"": """"}, {""name"": ""Dan (Daniel) Searls"", ""email"": """", ""company"": ""Searls Windows & Doors"", ""title"": ""Director of Sales"", ""phone"": """", ""score"": ""8"", ""linkedin"": """"}, {""name"": ""Ryan Searls"", ""email"": """", ""company"": ""Searls Windows & Doors"", ""title"": ""Project Manager"", ""phone"": """", ""score"": ""7"", ""linkedin"": """"}, {""name"": ""Daniel Allen"", ""email"": """", ""company"": ""Searls Windows & Doors"", ""title"": ""Operations Manager"", ""phone"": """", ""score"": ""7"", ""linkedin"": """"}]","4.0","False","Good confidence score; Matches ICP; No decision makers found",""
"Steel Krafts, Inc","https://www.thomasnet.com/company/steel-krafts-inc-381739/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=32","","","Distributor*","$5 - 9.9 Mil Revenue","1973.0","Distributor of architectural building products. Specializes in architectural doors, hollow metal doors, drywall frames, and wood doors. Other products include hinges, locks, closers, exit devices, weatherstrips, bolts, stops, washroom accessories, and access doors. Value-added consulting and estimating services are available. Serves the construction industry.","No","Success","9.5","https://www.linkedin.com/company/steel-krafts-building-mtrls","https://steelkrafts.com/","11-50","Construction Supplier","Yes","Yes, Steel Krafts, Inc. is similar to other door suppliers like Overly Door Co., Acudor Products, Inc., and voestalpine Roll Forming Corporation due to their specialized focus on Division 8 commercial doors and finish hardware, architectural consulting, and estimating services aligned with this niche market.","Steel Krafts, Inc. is a distributor of architectural building products specializing in doors, frames, and hardware, with strong expertise in Division 8 finish hardware. They provide value-added services such as consulting and estimating, employ Division 8 estimators, and serve the construction industry. The company's operations in Troy and East Syracuse, NY, and its leadership with validated LinkedIn profiles indicate a well-established niche supplier highly relevant to architectural doors and hardware markets.","Steel Krafts, Inc","Distributor of architectural building products. Specializes in architectural doors, hollow metal doors, drywall frames, and wood doors. Other products include hinges, locks, closers, exit devices, weatherstrips, bolts, stops, washroom accessories, and access doors. Value-added consulting and estimating services are available. Serves the construction industry.","[{""name"": ""Richard Thompson"", ""email"": """", ""company"": ""Steel Krafts, Inc"", ""title"": ""Co-Owner/President, Architectural Hardware Consultant"", ""phone"": """", ""score"": ""10"", ""linkedin"": ""https://www.linkedin.com/in/richard-thompson-a010138a""}, {""name"": ""Peter Heffern"", ""email"": """", ""company"": ""Steel Krafts, Inc"", ""title"": ""Co-Owner"", ""phone"": """", ""score"": ""9"", ""linkedin"": ""https://www.linkedin.com/in/peter-heffern-5a762943""}, {""name"": ""Rebecca Thompson"", ""email"": """", ""company"": ""Steel Krafts, Inc"", ""title"": ""Legal Counsel"", ""phone"": """", ""score"": ""7"", ""linkedin"": ""https://www.linkedin.com/in/rebecca-thompson-60877b33""}, {""name"": ""Jason Peyser"", ""email"": """", ""company"": ""Steel Krafts, Inc"", ""title"": ""Project Manager, Estimator"", ""phone"": """", ""score"": ""7"", ""linkedin"": ""https://www.linkedin.com/in/jason-peyser-59937390""}, {""name"": ""Tom Wade"", ""email"": """", ""company"": ""Steel Krafts, Inc"", ""title"": ""Project Manager"", ""phone"": """", ""score"": ""6"", ""linkedin"": ""https://www.linkedin.com/in/tom-wade-285180167""}]","5.0","False","Good confidence score; Matches ICP; No decision makers found",""
"Fenestra Window & Door Inc.","https://www.thomasnet.com/company/fenestra-window-door-inc-30356079/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=32","Fountain Hills, AZ 85268","","Manufacturer*","","","Manufacturer Of Windows, Doors, Skylights & Hardware.","No","Success","9.5","https://www.linkedin.com/company/fenestra-window-door","https://fenestrawindows.com","Approximately 11 (estimated)","Window and door manufacturing (Windows, doors, skylights, hardware)","No","Yes, Fenestra Window & Door Inc. is similar to other door suppliers like Overly Door Co., Acudor Products, Inc., and voestalpine Roll Forming Corporation in that it manufactures and supplies doors and windows. However, Fenestra differs by including skylights and focusing regionally on Arizona, suggesting a partial but relevant ICP match.","Fenestra Window & Door Inc. is a small to midsize company based in Mesa, Arizona, specializing in manufacturing a range of high-quality, energy-efficient windows, doors, skylights, and hardware with over 25 years of experience. The company emphasizes customer satisfaction and design requirements, serving builders and homeowners. No evidence of Div 8 estimators on staff has been found. The company fits within the building materials manufacturing industry, with a product range broader than typical door suppliers due to inclusion of skylights.","Fenestra Window & Door Inc.","Manufacturer Of Windows, Doors, Skylights & Hardware.","[{""name"": ""Robert Blauvelt"", ""email"": ""rb@fenestrawindows.com"", ""company"": ""Fenestra Window & Door Inc."", ""title"": ""Owner and Operations Manager"", ""phone"": ""480-836-1308"", ""score"": ""9"", ""linkedin"": ""https://www.linkedin.com/in/robert-blauvelt-a7153b3a""}]","1.0","False","Good confidence score; Matches ICP; No decision makers found",""
